sight,title,content
鹿野龍田自行車道,“日式民房、棋盤式田園景觀的自行車道”,"
由於搭至關山的隔夜車出了點差錯，使一夜幾乎沒睡，放棄原本租自行車至鹿野的計畫，改變為搭客運，發現路程較之關山至池上的平直微傾，至鹿野則有多段路程上下起伏頗大，若要騎自行車前往，確實需在體力狀態充沛時較佳。至鹿野火車站下車後，想先找行李房安置行李再繼續行程，不料火車站正在大肆整建，發現鹿野站不像關山、池上，似乎沒有行李房。還好詢問站務小姐及先生，仍能暫時給予方便寄放至約午後五點，否則這趟鹿野之行出乎意外得扛著行李可就累了，對鹿野火車站致予無上的感謝！！出鹿野火車站後左轉中華路，至7-11約50~100公尺循右側上坡經過鹿野國中循光榮路走約兩公里，一路上可看到後來有關路邊圖示介紹陸續提到的「日式民房」，到達鹿野唯一能租到自行車的店後，由於艷陽高照，至店內詢問，瞭解車型段數有限，先在外邊的長形座椅上躺下休息，否則想必無法騎上鹿野高台。不料不久一部遊覽車帶來一群學子，把較高段的車全騎走了，只好放棄Bike上高台的計畫。稍往前走就是龍田國小，國小內有老樹，也有日本校長宿舍、台灣最早的托兒所......再往前是崑祠堂，慈濟證嚴法師曾在此短期修行，崑祠堂旁有龍田文物紀念館，其內牆上看板有對鹿野、隆田地名、地理、作物.....特色由來的介紹。光榮路右轉後數百公尺即可到由小葉欖仁樹構成的綠色隧道，飛行傘降落草皮....等景點。在附近田園道路上來回縱橫，由於道路採棋盤式設計，通常一個方向為微上坡，轉至另一側迴轉後便又會是一路下坡，路旁有茶園、鳳梨園、香蕉園......迥異池上、關山的稻田景色。搭台灣好行至鹿野高台往下眺望棋盤田園時，其中一排橫向道路有較多民房，後來在遊客中心詢問服務人員，得知那便是早上BIKE自由行的光榮路。後來大致明白自行車出租店的車型原即規劃為遊覽龍田、永安社區、永昌部落.....，即使是被學生借走的車型也不適合上鹿野高台，若也有租自行車至鹿野高台的計畫，除非有那位騎菜籃車玩三鐵阿伯的體力，否則即需從關山或台東才能租到適當的車，兩地距鹿野都約20公里，一路多有起伏，若再把住宿加以考慮，規劃起來相對難度會較高。
"
卑南文化公園,“卑南文化值得去~^^”,"
卑南文化人稱奇~人形石柱稀翠玉~出土石棺都蘭去~南北座向都有趣~sapasapa'高高起~瞭望台上望遠去~史前聚落遺址冠太平~^^
"
卑南文化公園,“可以走走看看”,"
可以來這寬闊的地方野餐,帶著小孩來這跑跑步,看看綠地舒展身心,也可以看看卑南文化的 發展起源,是一個可以殺時間的不錯地方,離台東火車站很近大約10分鐘路程
"
卑南文化公園,“休館...”,"
很不巧的，來的這天，休館...但這片大草原也讓我們拍了很多照片，休館來~也不知道它的主題是什麼，就只能雖然都只有草皮，聽聽蟬叫鳥鳴聲，很棒!躺在草皮上，很舒服讓我們躺著就不想走了，有機會再找天沒休館來看看，或許會有值得看的地方~
"
卑南文化公園,“時間長流 廣衾草原 心靈不覺撼動之旅”,"
台東之美半鐵賽後稍作休息，向晚以悠閒心情沿著「山海鐵馬道」向火車站的租車店趨近，雖然今年可能因服務佳生意興隆，租車店打烊時間較去年延後一小時，不過還是打算如去年般在17：00前還車，讓店家能儘早休息。行至文昌路，看到前面車行地下道，想起去年底「金崙自行車＋路跑」回程因記錯時間錯過火車，等待下班車的空檔，家人告知當日新聞報導的「獅頭博物館」就在附近，可能係即將開幕，發現無人知曉，一位大嬸改推薦可至過地下道後的遺址公園參觀，後因行李繁重不利步行而作罷，這回正好還有15分鐘時間，又有鐵馬利器，因此便過地下道一探究竟。一過地下道右轉，馬上有「月形石柱」指標，沿一斜坡步行數公尺，即可見到「月形石柱」。若不看解說，很容易「有眼不識泰山」，等閒視之。推測係土地先民房屋建築使用的石柱已有2000~5000年的歷史，等於是華夏歷史初有文字記載的時期，比北部八里的十三行遺址的年代還要久遠得多，心靈不覺為之撼動，後來上網查了一下，才知這是僅存少受破壞，原地保留的遺址。回至小路，踩踏踏板續行左側一往上斜坡，數百公尺後左轉，忽然眼前一片綠草如茵，草原上間歇有老樹，一路緩坡向下，夕陽掩映，秋風颯爽，心靈又一次為之撼動。雖然逗留時間不長，但未料因景能有無形時間長流、有形廣衾草原引發的心靈撼動，實屬難得，下一次值得再來作更仔細的參訪。
"
卑南文化公園,“不只是公園”,"
當初以為公園只是像都市的普通小公園，沒想到這裡的占地超廣，有很大的綠地可以野餐，裡面同時可以參觀卑南遺址，雖然不多稀奇真品，但也是野餐的好去處。
"
卑南文化公園,“擁有考古遺址的文化公園”,"
卑南文化公園占地非常大,主要參觀的地方對我而言有四個部份:一個是景觀台,能看到台東平原,天候許可能看到台東市區及蘭嶼.綠島.都蘭山.鯉魚山跟貓山.一個是展覽館,門票全票30元.能讓我們了解當時考古地理地質等認定史前文化的方式.擁有奇特的玉玦耳環.一個是月形石,這個上面具有大孔洞的石片,有一說是房屋的牆壁.但石頭很巨大.又剛好能透過日光及月光計時,所以很特別.一個是考古現場區.目前仍在細細的挖掘這個有古文物的現場.讓我們可以親眼見到考古現場的地方.
"
卑南文化公園,“台灣文化的源頭在台東”,"
卑南文化公園又稱作史前遺址公園,是兩千多年前卑南文化人聚居的地方,因闢建南迴鐵路發現這個遺址,這個遺址位在卑南山向陽坡上,面向太平洋,視野極佳,園內草原和原生植物森林廣佈其間,步行園中猶如回到古人的視野,心中馳騁數千年.
"
卑南文化公園,“很好的教育環境”,"
帶著兩個小朋友，在仿作的考古坑中挖掘，是很好的學習和體驗。這麼好的環境，卻是門可羅雀，應該多多宣傳才是。
"
卑南文化公園,“有趣的卑南遺址”,"
文化公園的遊客中心內展出在此遺址出土的3000年前新石器時代古物,包括有玉器,陶器等,古物保存狀況完整讓人驚喜,因館內遊客不多,所以可以在此悠閒的慢慢欣賞古老工藝.另外,館內有精闢的定時解說,還有介紹卑南遺址的影片欣賞,透過解說員生動的解說,過去的古老人類的生活彷彿歷歷在目,值得一遊!門票(全票)30元
"
卑南文化公園,“觀光、親子、水利、農田灌溉等多重功能的親水公園”,"
知本圳親水公園位於利嘉溪與知本溪之間的沖積平原，其取水口位於知本溫泉風景區「溫泉橋」頭右轉約一百公尺處，與知本溫泉旅館區相望，是知本溫泉風景區兼具環保、觀光、親子、水利、農田灌溉等多重功能的親水公園，也是重要觀光景點之一。
"
太麻里金針山,“很美”,"
在金針花開花的季節去.可以看到相當漂亮的花喔.推薦各位騎機車去.開車的話如果遇到會車.會相當要有技術才行
"
台東森林公園,“活水湖很漂亮，游泳也很舒服”,"
20150503 在台東森林公園參加鐵人三項運動比賽，游泳的地方就是 活水湖，附近的環境就是個公園，空氣好，活水湖的水溫也非常舒服，看的到水底的，這裡可以租單車暢遊，非常推廣給各位朋友們開放時間(opening): 06:00~19:00門票資訊: 開放空間，免門票 (Free tickets)
"
台東森林公園,“單車族的聖地”,"
這個公園腹地廣大，而且有規劃完善的自行車道。騎著自行車悠遊在林間小徑、或沿著風景宜人的湖邊漫步、又或是躺在茵茵的青草地上看戰鬥機起降都各有樂趣。
"
綠島燈塔,“普通經典”,"
既然已經來到綠島，只能跟著機車晃一圈，綠島燈塔就是其中景點之一，它離碼頭邊算很近，附近風景也可以拍張照，但是我們去的時間剛好在中午，艷陽高照，只需要匆匆一瞥即可。
"
綠島燈塔,“充滿故事性的綠島地標~燈塔~”,"
1937年的一場擱淺邂逅，造就了此景供後人瞻仰!!現今的它，尚努力的在為太平洋的海上交通做最完善的指引，燈塔旁的情人湖(烏油窟)還在記錄著你我的未來~想聽故事嗎?我在這裡等您~~~~~~~
"
綠島燈塔,“景色怡然”,"
潔白的牆面,背景為藍天,相互呼應著,春夏之季的到訪,徐徐的微風,一整個下午呆在<烏油窟>的沙灘上,也不會覺得無聊,反而有總放下一切煩惱的怡然自得,放空是最好的所在....
"
綠島燈塔,“綠島燈塔”,"
綠島燈塔有一個潟湖，如果來綠島旅遊想玩水的朋友，這裡海水也清澈，也比較安全唷! 另外晚上來綠島燈塔看夜景，如果天氣好，會看到滿天星空與燈塔的光，搭配起來像是卡片似的風景!超棒~
"
綠島燈塔,“完美的日落”,"
在綠島的時候來這裏拍攝完美的日落照片吧,你不會失望的!因為這裏白天會達到43度,所以一定記得塗防晒霜!
"
綠島燈塔,“綠島燈塔”,"
這個燈塔在綠島上,我去綠島觀光的時候順便來看了看。老實說,我懷疑這裡能不能稱為景點。遊客不能進入燈塔內,只能在附近眺望。附近的大海很美,來這裏不如到海邊散步。到綠島的路不太好認,我在地圖上查,它正好在機場的背面,其實得穿過農家,爬一點山路才能到,有點冒險的感覺。不過我是騎摩托車去的,不清楚能不能乘坐其他交通工具。
"
台東加路蘭海岸,“台東市郊最壯闊海景”,"
喜歡看這裡的海水拍打著海岸，總是義無反顧地濺起最純白的浪花。停車方便，還有寬闊綠地和象徵原住民圖騰的地景藝術。到臺東富岡漁港可順道一遊。
"
台東加路蘭海岸,“漂流木藝術海岸公園”,"
各式各樣運用漂流木創作的公園鄰近海邊可以與海景搭配一起非常的荒涼的藝術公園可以來一探創作又可以遠眺太平洋
"
四維夜市,“在地人的夜市”,"
比台東觀光夜市熱鬧，但只有星期日才有的夜市，攤販擺在大馬路上，所以夜市不會擺很晚，小吃多樣化，買衣服，生活用品，小孩玩的都有
"
四維夜市,“很一般的傳統臺灣夜市型態”,"
很好停車，因為大馬路就是停車場，沒有特別的美食，很特殊的只有夜市居然有擺檳榔攤。東西不算便宜，一隻烤魷魚８０～１００元，雞排５０～７０元，小朋友坐簡易的遊樂設施一次８０元。若是順道看看還可以，外地遊客就不建議特地來這裡。
"
台東觀光夜市,“比較有名的夜市”,"
這是位於台東市中心的夜市，規模還有形式跟其他地方的有點差距，但裏面也有好吃的東西，晚上有時間可以到這裏逛逛。
"
台東觀光夜市,“當地著名夜市”,"
當地很熱鬧的夜市，雖然也是規模不大，不過小吃、童玩可是一律俱全，在台東住宿的人，可以來這走走，逛逛。在這邊附近還有間正氣豆花，很不賴喔。
"
台東觀光夜市,“逛逛市集去”,"
這個夜市很特別,因為大家上廁所都會去夜市旁的""家樂福""上,超好笑的,其中有一家夜市賣果汁的攤販,它用的牛奶竟然是高檔的出路牛奶ㄝ~
"
